7976.63     	6.95893E-5  	2.90213E-4  	1.85031E-4  	5.60237E-5  	5.00000     	25.0000     	4.00000     	0.64 hours/million states
66195000	-15855.3262 	-4487.1210  	-11368.2052 	8081.67     	6.88524E-5  	2.67594E-4  	2.56449E-4  	1.38737E-4  	4.00000     	26.0000     	6.00000     	0.64 hours/million states
66200000	-15860.3456 	-4478.5478  	-11381.7978 	8725.95     	6.63407E-5  	1.25206E-4  	5.11715E-4  	5.32892E-5  	4.00000     	24.0000     	4.00000     	0.64 hours/million states
66205000	-15865.3626 	-4488.7745  	-11376.5881 	7876.93     	6.98408E-5  	2.40654E-4  	3.06125E-4  	9.47441E-5  	6.00000     	26.0000     	4.00000     	0.64 hours/million states
66210000	-15857.8249 	-4479.6921  	-11378.1328 	7500.76     	7.21436E-5  	2.74392E-4  	3.8558E-4   	7.81161E-5  	4.00000     	25.0000     	3.00000     	0.64 hours/million states
66215000	-15859.2477 	-4479.2179  	-11380.0299 	7182.44     	7.48837E-5  	2.42582E-4  	3.52563E-4  	1.02874E-4  	4.00000     	26.0000     	4.00000     	0.64 hours/million states
66220000	-15859.6849 	-4477.3329  	-11382.3521 	7764.79     	6.82145E-5  	1.71789E-4  	3.12281E-4  	6.10288E-5  	4.00000     	27.0000     	3.00000     	0.64 hours/million states
66225000	-15869.3450 	-4475.6038  	-11393.7412 	7327.30     	7.06504E-5  	2.84588E-4  	3.35812E-4  	7.65251E-5  	4.00000     	28.0000     	3.00000     	0.64 hours/million states
66230000	-15872.7436 	-4477.3349  	-11395.4087 	8625.56     	6.63327E-5  	2.0782E-4   	2.1319E-4   	4.32268E-5  	5.00000     	28.0000     	3.00000     	0.64 hours/million states
66235000	-15851.9370 	-4484.4699  	-11367.4671 	7622.76     	7.01876E-5  	2.68E-4     	1.31574E-4  	8.63394E-5  	5.00000     	31.0000     	3.00000     	0.64 hours/million states
66240000	-15861.9123 	-4488.0565  	-11373.8558 	7465.94     	7.16045E-5  	2.87082E-4  	3.7279E-4   	8.49144E-5  	5.00000     	29.0000     	3.00000     	0.64 hours/million states
66245000	-15866.8492 	-4504.7876  	-11362.0615 	7542.79     	6.77082E-5  	1.74319E-4  	2.90388E-4  	7.13189E-5  	5.00000     	30.0000     	3.00000     	0.64 hours/million states
66250000	-15878.9531 	-4493.4264  	-11385.5267 	9135.79     	6.58258E-5  	1.65455E-4  	2.68073E-4  	9.88328E-5  	4.00000     	30.0000     	5.00000     	0.64 hours/million states
66255000	-15849.5926 	-4486.1286  	-11363.4640 	8019.11     	6.48694E-5  	1.74683E-4  	2.14157E-4  	1.29815E-4  	4.00000     	31.0000     	5.00000     	0.64 hours/million states
66260000	-15849.8330 	-4493.6383  	-11356.1946 	8142.96     	6.45247E-5  	2.31726E-4  	2.73754E-4  	6.85962E-5  	6.00000     	29.0000     	4.00000     	0.64 hours/million states
66265000	-15856.4164 	-4474.9955  	-11381.4210 	7379.74     	6.67719E-5  	2.09658E-4  	2.65662E-4  	7.815E-5    	5.00000     	32.0000     	5.00000     	0.64 hours/million states
66270000	-15818.8896 	-4437.7326  	-11381.1570 	8221.90     	6.65977E-5  	1.06276E-4  	2.17106E-4  	4.84046E-5  	4.00000     	29.0000     	4.00000     	0.64 hours/million states
66275000	-15810.1905 	-4450.4201  	-11359.7704 	8194.26     	6.41518E-5  	1.53841E-4  	2.79872E-4  	5.9967E-5   	5.00000     	28.0000     	3.00000     	0.64 hours/million states
66280000	-15803.3534 	-4451.0752  	-11352.2783 	8222.30     	6.70588E-5  	2.35276E-4  	2.59908E-4  	7.01872E-5  	6.00000     	28.0000     	4.00000     	0.64 hours/million states
66285000	-15817.9117 	-4443.9596  	-11373.9521 	8275.72     	6.73724E-5  	3.24561E-4  	2.63008E-4  	4.28747E-5  	4.00000     	26.0000     	3.00000     	0.64 hours/million states
66290000	-15850.5264 	-4475.6616  	-11374.8649 	7961.55     	7.17302E-5  	3.00861E-4  	2.57801E-4  	9.52208E-5  	4.00000     	27.0000     	6.00000     	0.64 hours/million states
66295000	-15838.6956 	-4461.8459  	-11376.8497 	7761.54     	6.97196E-5  	1.0632E-4   	3.66818E-4  	9.54883E-5  	4.00000     	26.0000     	3.00000     	0.64 hours/million states
66300000	-15878.7763 	-4502.3456  	-11376.4308 	8109.62     	6.89794E-5  	1.84335E-4  	2.86667E-4  	5.57688E-5  	4.00000     	30.0000     	5.00000     	0.64 hours/million states
66305000	-15891.4341 	-4500.2256  	-11391.2085 	8286.95     	6.71184E-5  	1.30223E-4  	3.63644E-4  	1.2241E-4   	4.00000     	31.0000     	4.00000     	0.64 hours/million states
66310000	-15901.7360 	-4515.7303  	-11386.0056 	8575.69     	6.37828E-5  	3.38864E-4  	3.26455E-4  	3.06667E-5  	6.00000     	30.0000     	5.00000     	0.64 hours/million states
66315000	-15901.4315 	-4524.0417  	-11377.3898 	9038.43     	6.3221E-5   	2.39249E-4  	3.58335E-4  	6.09733E-5  	4.00000     	30.0000     	6.00000     	0.64 hours/million states
66320000	-15872.6563 	-4477.6043  	-11395.0520 	8152.42     	6.72805E-5  	2.33159E-4  	2.50291E-4  	2.79792E-5  	6.00000     	29.0000     	3.00000     	0.64 hours/million states
66325000	-15856.4464 	-4475.9931  	-11380.4533 	7602.55     	6.85751E-5  	3.1164E-4   	2.31573E-4  	7.76811E-5  	4.00000     	28.0000     	3.00000     	0.64 hours/million states
66330000	-15848.3899 	-4465.2674  	-11383.1225 	7630.56     	6.97758E-5  	1.74366E-4  	2.73138E-4  	9.39638E-5  	4.00000     	26.0000     	3.00000     	0.64 hours/million states
66335000	-15849.6979 	-4483.4598  	-11366.2381 	7371.12     	7.22372E-5  	2.51998E-4  	3.38006E-4  	6.66318E-5  	4.00000     	23.0000     	3.00000     	0.64 hours/million states
66340000	-15839.2550 	-4455.0940  	-11384.1610 	7224.63     	7.01335E-5  	2.21753E-4  	2.98202E-4  	8.5731E-5   	5.00000     	24.0000     	4.00000     	0.64 hours/million states
66345000	-15850.7006 	-4464.2335  	-11386.4671 	7525.94     	7.46363E-5  	2.12906E-4  	2.72143E-4  	1.43362E-4  	4.00000     	25.0000     	6.00000     	0.64 hours/million states
66350000	-15869.4852 	-4484.0984  	-11385.3868 	8454.96     	7.73064E-5  	1.88733E-4  	2.82713E-4  	1.09673E-4  	5.00000     	25.0000     	4.00000     	0.64 hours/million states
66355000	-15861.8986 	-4489.9417  	-11371.9569 	6828.99     	7.55697E-5  	2.14268E-4  	2.84329E-4  	1.04487E-4  	4.00000     	27.0000     	4.00000     	0.64 hours/million states
66360000	-15847.1511 	-4473.6821  	-11373.4689 	6653.67     	8.19115E-5  	2.6847E-4   	3.02498E-4  	1.08455E-4  	5.00000     	26.0000     	5.00000     	0.64 hours/million states
66365000	-15856.2135 	-4464.1605  	-11392.0530 	6709.54     	7.64329E-5  	2.63738E-4  	3.98665E-4  	6.79311E-5  	4.00000     	27.0000     	4.00000     	0.64 hours/million states
66370000	-15807.6139 	-4440.5064  	-11367.1075 	6383.81     	7.83758E-5  	2.1491E-4   	3.45118E-4  	6.4636E-5   	4.00000     	27.0000     	6.00000     	0.64 hours/million states
66375000	-15839.1325 	-4461.7910  	-11377.3416 	6953.12     	7.60176E-5  	3.21921E-4  	2.41818E-4  	1.04997E-4  	4.00000     	26.0000     	4.00000     	0.64 hours/million states
66380000	-15871.0279 	-4495.0223  	-11376.0055 	6514.33     	7.85435E-5  	2.92735E-4  	3.83847E-4  	9.99244E-5  	5.00000     	26.0000     	5.00000     	0.64 hours/million states
66385000	-15850.5911 	-4480.8911  	-11369.7000 	7553.51     	7.87571E-5  	3.02619E-4  	3.76322E-4  	1.06175E-4  	4.00000     	26.0000     	6.00000     	0.64 hours/million states
66390000	-15837.8619 	-4483.0978  	-11354.7642 	7215.52     	7.83342E-5  	3.29709E-4  	2.63734E-4  	8.10973E-5  	5.00000     	27.0000     	5.00000     	0.64 hours/million states
66395000	-15845.2568 	-4487.1561  	-11358.1007 	7190.83     	7.72808E-5  	2.27627E-4  	3.49916E-4  	9.22921E-5  	5.00000     	27.0000     	4.00000     	0.64 hours/million states
66400000	-15860.2299 	-4476.4340  	-11383.7959 	7061.92     	7.93962E-5  	1.43784E-4  	2.69597E-4  	7.36292E-5  	4.00000     	26.0000     	5.00000     	0.64 hours/million states
66405000	-15854.8707 	-4484.6646  	-11370.2061 	6875.73     	7.81869E-5  	2.08166E-4  	3.46182E-4  	4.31314E-5  	5.00000     	26.0000     	4.00000     	0.64 hours/million states
66410000	-15851.1693 	-4480.7247  	-11370.4446 	7105.68     	8.66267E-5  	2.04294E-4  	3.60283E-4  	1.09159E-4  	4.00000     	26.0000     	4.00000     	0.64 hours/million states
66415000	-15856.5313 	-4481.4475  	-11375.0838 	6818.70     	8.09525E-5  	2.09191E-4  	4.88307E-4  	1.22185E-4  	4.00000     	26.0000     	3.00000     	0.64 hours/million states
66420000	-15847.2488 	-4475.5772  	-11371.6716 	6486.42     	8.89768E-5  	5.10015E-4  	3.60202E-4  	1.04956E-4  	4.00000     	25.0000     	5.00000     	0.64 hours/million states
66425000	-15846.7485 	-4456.3327  	-11390.4158 	6622.68     	8.692E-5    	1.39679E-4  	3.56943E-4  	6.93225E-5  	5.00000     	25.0000     	5.00000     	0.64 hours/million states
66430000	-15836.4253 	-4446.6242  	-11389.8010 	6714.30     	8.5205E-5   	1.93645E-4  	3.84255E-4  	8.01394E-5  	5.00000     	22.0000     	4.00000     	0.64 hours/million states
66435000	-15827.5594 	-4440.7135  	-11386.8459 	6458.05     	8.89206E-5  	2.90457E-4  	3.27485E-4  	1.26542E-4  	5.00000     	22.0000     	3.00000     	0.64 hours/million states
66440000	-15841.6295 	-4454.1340  	-11387.4955 	6435.82     	8.15259E-5  	2.81864E-4  	3.36285E-4  	1.92158E-4  	4.00000     	21.0000     	3.00000     	0.64 hours/million states
66445000	-15859.7047 	-4455.2642  	-11404.4405 	6660.63     	8.35838E-5  	3.00685E-4  	2.22694E-4  	1.42062E-4  	4.00000     	21.0000     	4.00000     	0.64 hours/million states
66450000	-15854.8443 	-4472.8921  	-11381.9521 	6705.09     	8.05193E-5  	2.98499E-4  	3.89723E-4  	1.0005E-4   	6.00000     	21.0000     	6.00000     	0.64 hours/million states
66455000	-15831.7103 	-4456.0211  	-11375.6892 	7000.42     	7.91517E-5  	2.57826E-4  	3.78826E-4  	2.85339E-5  	4.00000     	21.0000     	5.00000     	0.64 hours/million states
66460000	-15829.6223 	-4451.7847  	-11377.8376 	7480.77     	7.73351E-5  	2.8131E-4   	2.54699E-4  	9.19177E-5  	6.00000     	21.0000     	5.00000     	0.64 hours/million states
66465000	-15852.3416 	-4440.3128  	-11412.0289 	5797.42     	8.20579E-5  	8.49399E-5  	3.36409E-4  	5.2989E-5   	6.00000     	23.0000     	4.00000     	0.64 hours/million states
66470000	-15818.2217 	-4442.6819  	-11375.5398 	6521.24     	7.89761E-5  	1.76639E-4  	3.09145E-4  	6.30175E-5  	6.00000     	23.0000     	4.00000     	0.64 hours/million states
66475000	-15817.2966 	-4452.1256  	-11365.1710 	7208.89     	7.73616E-5  	2.52014E-4  	2.65441E-4  	4.98285E-5  	6.00000     	23.0000     	4.00000     	0.64 hours/million states
66480000	-15832.4164 	-4472.0493  	-11360.3671 	7025.62     	7.91898E-5  	3.58011E-4  	3.11491E-4  	4.00976E-5  	5.00000     	24.0000     	5.00000     	0.64 hours/million states
66485000	-15815.2450 	-4447.9704  	-11367.2746 	6159.36     	8.7894E-5   	3.79059E-4  	3.69999E-4  	9.08637E-5  	4.00000     	23.0000     	4.00000     	0.64 hours/million states
66490000	-15823.1629 	-4426.5037  	-11396.6592 	5811.96     	8.85848E-5  	2.95965E-4  	2.02144E-4  	9.05168E-5  	4.00000     	22.0000     	4.00000     	0.64 hours/million states
66495000	-15830.4682 	-4447.9831  	-11382.4851 	6245.12     	9.16397E-5  	2.97344E-4  	3.77366E-4  	5.07394E-5  	4.00000     	22.0000     	4.00000     	0.64 hours/million states
66500000	-15816.8664 	-4429.7221  	-11387.1442 	5744.49     	8.99869E-5  	2.13255E-4  	4.50034E-4  	1.24073E-4  	4.00000     	24.0000     	3.00000     	0.64 hours/million states
66505000	-15800.8604 	-4416.1152  	-11384.7452 	6084.75     	8.95942E-5  	3.56432E-4  	3.30635E-4  	7.83599E-5  	4.00000     	25.0000     	3.00000     	0.64 hours/million states
66510000	-15815.3392 	-4409.9332  	-11405.4060 	5560.67     	8.80935E-5  	1.34301E-4  	3.70576E-4  	5.65894E-5  	3.00000     	26.0000     	5.00000     	0.64 hours/million states
66515000	-15771.7534 	-4395.7913  	-11375.9621 	5713.82     	9.26428E-5  	2.03995E-4  	5.11601E-4  	5.75573E-5  	4.00000     	26.0000     	3.00000     	0.64 hours/million states
66520000	-15802.9758 	-4419.0976  	-11383.8782 	6805.54     	8.65898E-5  	2.45128E-4  	3.82392E-4  	1.23487E-4  	4.00000     	25.0000     	4.00000     	0.64 hours/million states
66525000	-15809.1750 	-4427.5389  	-11381.6360 	6237.13     	8.71023E-5  	1.94425E-4  	4.33009E-4  	1.22459E-4  	4.00000     	25.0000     	5.00000     	0.64 hours/million states
66530000	-15815.1371 	-4426.7445  	-11388.3926 	5711.05     	9.73257E-5  	3.33898E-4  	4.00395E-4  	1.02642E-4  	4.00000     	24.0000     	4.00000     	0.64 hours/million states
66535000	-15806.6430 	-4425.6043  	-11381.0387 	5845.73     	8.86128E-5  	3.35076E-4  	3.31081E-4  	1.21789E-4  	5.00000     	24.0000     	5.00000     	0.64 hours/million states
66540000	-15783.1675 	-4418.0747  	-11365.0929 	5871.78     	9.00631E-5  	2.14159E-4  	3.84143E-4  	1.25045E-4  	4.00000     	24.0000     	3.00000     	0.64 hours/million states
66545000	-15814.4766 	-4437.9369  	-11376.5397 	5287.99     	9.4745E-5   	3.41241E-4  	2.60475E-4  	1.36888E-4  	5.00000     	23.0000     	4.00000     	0.64 hours/million states
66550000	-15778.8209 	-4396.3418  	-11382.4791 	5545.76     	1.035E-4    	1.42128E-4  	4.77387E-4  	6.28612E-5  	4.00000     	22.0000     	4.00000     	0.64 hours/million states
66555000	-15778.9323 	-4425.4970  	-11353.4353 	5776.71     	1.02775E-4  	3.15541E-4  	4.43038E-4  	1.0405E-4   	5.00000     	21.0000     	3.00000     	0.64 hours/million states
66560000	-15790.1036 	-4406.7504  	-11383.3532 	5152.56     	1.05298E-4  	2.32616E-4  	3.20446E-4  	1.44278E-4  	4.00000     	20.0000     	4.00000     	0.64 hours/million states
66565000	-15775.6174 	-4380.7717  	-11394.8457 	4878.24     	1.0226E-4   	4.70753E-4  	3.14239E-4  	9.49515E-5  	6.00000     	20.0000     	4.00000     	0.64 hours/million states
66570000	-15769.3211 	-4395.8938  	-11373.4273 	5271.18     	1.0043E-4   	3.73748E-4  	2.70465E-4  	1.34695E-4  	5.00000     	21.0000     	4.00000     	0.64 hours/million states
66575000	-15761.7947 	-4408.0920  	-11353.7027 	5323.48     	9.95108E-5  	3.96782E-4  	4.18109E-4  	1.06504E-4  	4.00000     	21.0000     	5.00000     	0.64 hours/million states
66580000	-15759.5048 	-4397.0914  	-11362.4134 	5373.66     	1.04055E-4  	2.38757E-4  	4.08358E-4  	1.02472E-4  	4.00000     	22.0000     	6.00000     	0.64 hours/million states
66585000	-15766.1812 	-4401.3041  	-11364.8771 	6045.86     	1.03201E-4  	2.42292E-4  	4.00462E-4  	1.25404E-4  	4.00000     	23.0000     	5.00000     	0.64 hours/million states
66590000	-15748.4744 	-4399.1417  	-11349.3327 	5281.03     	1.03062E-4  	4.25055E-4  	5.30698E-4  	1.12946E-4  	4.00000     	22.0000     	4.00000     	0.64 hours/million states
66595000	-15734.0283 	-4378.6803  	-11355.3480 	5009.58     	9.99026E-5  	3.87675E-4  	4.81992E-4  	7.9201E-5   	6.00000     	22.0000     	5.00000     	0.64 hours/million states
66600000	-15767.9045 	-4413.9221  	-11353.9824 	4962.55     	9.85538E-5  	4.09526E-4  	5.77897E-4  	1.67767E-4  	6.00000     	22.0000     	5.00000     	0.64 hours/million states
66605000	-15772.0208 	-4405.2835  	-11366.7374 	5746.34     	9.89814E-5  	5.09437E-4  	2.96819E-4  	1.11773E-4  	4.00000     	25.0000     	5.00000     	0.64 hours/million states
66610000	-15773.5420 	-4393.5520  	-11379.9900 	5143.74     	1.072E-4    	2.50601E-4  	4.01442E-4  	1.11167E-4  	5.00000     	26.0000     	4.00000     	0.64 hours/million states
66615000	-15769.6173 	-4390.3274  	-11379.2898 	4346.03     	1.13949E-4  	2.29822E-4  	5.03605E-4  	6.63566E-5  	5.00000     	28.0000     	3.00000     	0.64 hours/million states
66620000	-15784.4902 	-4396.6817  	-11387.8085 	4934.39     	1.05024E-4  	3.17153E-4  	5.22526E-4  	1.09339E-4  	5.00000     	26.0000     	6.00000     	0.64 hours/million states
66625000	-15800.7237 	-4412.1529  	-11388.5708 	5679.12     	1.06056E-4  	2.57531E-4  	5.49386E-4  	9.36062E-5  	4.00000     	25.0000     	6.00000     	0.64 hours/million states
66630000	-15777.4555 	-4392.6096  	-11384.8459 	5431.92     	1.02254E-4  	2.82372E-4  	4.74066E-4  	1.44479E-4  	4.00000     	25.0000     	4.00000     	0.64 hours/million states
66635000	-15777.7601 	-4398.7872  	-11378.9729 	4907.30     	1.10219E-4  	2.81025E-4  	4.45583E-4  	1.28491E-4  	6.00000     	24.0000     	5.00000     	0.64 hours/million states
66640000	-15766.6955 	-4385.7112  	-11380.9843 	5376.98     	1.05131E-4  	2.12475E-4  	4.04946E-4  	6.95548E-5  	5.00000     	24.0000     	4.00000     	0.64 hours/million states
66645000	-15776.5868 	-4407.2343  	-11369.3525 	5367.21     	1.00484E-4  	4.05346E-4  	4.62604E-4  	1.73255E-4  	5.00000     	23.0000     	5.00000     	0.64 hours/million states
66650000	-15781.7052 	-4419.5359  	-11362.1693 	5100.50     	1.04181E-4  	3.54188E-4  	3.93458E-4  	9.35204E-5  	5.00000     	23.0000     	5.00000     	0.64 hours/million states
66655000	-15767.3707 	-4413.2507  	-11354.1201 	5322.41     	1.01087E-4  	4.66562E-4  	5.11755E-4  	2.34678E-4  	5.00000     	23.0000     	3.00000     	0.64 hours/million states
66660000	-15776.0389 	-4415.2886  	-11360.7504 	4856.73     	1.00525E-4  	3.97664E-4  	5.15962E-4  	1.46536E-4  	5.00000     	23.0000     	4.00000     	0.64 hours/million states
66665000	-15774.6577 	-4390.4936  	-11384.1640 	5071.99     	9.65728E-5  	2.70125E-4  	3.87013E-4  	7.53546E-5  	5.00000     	26.0000     	4.00000     	0.64 hours/million states
66670000	-15784.8510 	-4390.3437  	-11394.5073 	5329.97     	9.84016E-5  	2.20944E-4  	4.6983E-4   	9.18698E-5  	4.00000     	27.0000     	4.00000     	0.64 hours/million states
66675000	-15805.0770 	-4419.6911  	-11385.3859 	5935.77     	8.83694E-5  	2.42665E-4  	3.88561E-4  	8.56851E-5  	6.00000     	27.0000     	4.00000     	0.64 hours/million states
66680000	-15798.4035 	-4429.7810  	-11368.6225 	5800.24     	9.17127E-5  	4.29823E-4  	4.68382E-4  	6.99526E-5  	6.00000     	26.0000     	6.00000     	0.64 hours/million states
66685000	-15779.8506 	-4418.5317  	-11361.3188 	5919.40     	9.24115E-5  	3.42886E-4  	3.45979E-4  	1.99557E-4  	5.00000     	24.0000     	4.00000     	0.64 hours/million states
66690000	-15810.4657 	-4427.1104  	-11383.3553 	5531.33     	9.34666E-5  	1.86277E-4  	3.65038E-4  	1.13032E-4  	4.00000     	23.0000     	4.00000     	0.64 hours/million states
66695000	-15818.5742 	-4452.1522  	-11366.4220 	6170.76     	8.80194E-5  	2.78183E-4  	3.38449E-4  	1.80335E-4  	4.00000     	26.0000     	4.00000     	0.64 hours/million states
66700000	-15815.6873 	-4436.8172  	-11378.8702 	6684.60     	8.87389E-5  	2.78479E-4  	3.78239E-4  	7.71485E-5  	4.00000     	25.0000     	4.00000     	0.64 hours/million states
66705000	-15799.9053 	-4419.5934  	-11380.3119 	6277.41     	8.34427E-5  	2.68884E-4  	3.58617E-4  	1.37476E-4  	4.00000     	25.0000     	6.00000     	0.64 hours/million states
66710000	-15804.5217 	-4409.9183  	-11394.6034 	5646.03     	8.52743E-5  	1.03476E-4  	3.81594E-4  	1.22102E-4  	5.00000     	24.0000     	3.00000     	0.64 hours/million states
66715000	-15805.1124 	-4431.5303  	-11373.5821 	6371.84     	8.48805E-5  	2.4649E-4   	4.97568E-4  	1.00632E-4  	5.00000     	25.0000     	3.00000     	0.64 hours/million states
Underflow calculating likelihood. Attempting a rescaling...
66720000	-15804.0145 	-4406.9098  	-11397.1046 	6503.03     	8.98625E-5  	1.62481E-4  	4.08201E-4  	1.17211E-4  	4.00000     	26.0000     	3.00000     	0.64 hours/million states
66725000	-15808.4934 	-4438.6618  	-11369.8315 	6704.55     	8.21547E-5  	3.24992E-4  	3.13265E-4  	7.07282E-5  	5.00000     	29.0000     	3.00000     	0.64 hours/million states
66730000	-15812.3766 	-4433.3816  	-11378.9949 	6105.20     	8.1993E-5   	2.03123E-4  	2.96618E-4  	9.24437E-5  	6.00000     	29.0000     	5.00000     	0.64 hours/million states
66735000	-15788.9204 	-4427.3442  	-11361.5762 	7032.00     	8.05403E-5  	2.21363E-4  	4.56397E-4  	6.48611E-5  	5.00000     	28.0000     	3.00000     	0.64 hours/million states
66740000	-15823.0137 	-4441.8767  	-11381.1370 	6147.48     	8.238E-5    	2.59929E-4  	5.42434E-4  	5.39507E-5  	5.00000     	29.0000     	4.00000     	0.64 hours/million states
66745000	-15811.7817 	-4434.2398  	-11377.5419 	6625.03     	7.73195E-5  	2.991E-4    	4.04692E-4  	9.93108E-5  	6.00000     	28.0000     	4.00000     	0.64 hours/million states
66750000	-15816.0084 	-4434.6993  	-11381.3091 	6998.82     	8.10058E-5  	1.82903E-4  	3.45904E-4  	1.12253E-4  	5.00000     	27.0000     	4.00000     	0.64 hours/million states
66755000	-15812.8287 	-4439.8578  	-11372.9709 	6016.16     	8.37454E-5  	2.98591E-4  	4.73877E-4  	6.68536E-5  	6.00000     	30.0000     	3.00000     	0.64 hours/million states
66760000	-15826.4342 	-4436.0865  	-11390.3477 	7347.53     	8.37391E-5  	1.87925E-4  	3.48035E-4  	6.30384E-5  	5.00000     	30.0000     	3.00000     	0.64 hours/million states
66765000	-15836.0834 	-4454.1417  	-11381.9417 	6919.08     	7.91465E-5  	1.3745E-4   	2.42113E-4  	5.98002E-5  	6.00000     	28.0000     	6.00000     	0.64 hours/million states
66770000	-15826.2794 	-4451.3138  	-11374.9656 	7033.89     	8.06997E-5  	2.10625E-4  	3.52764E-4  	1.29579E-4  	6.00000     	27.0000     	5.00000     	0.64 hours/million states
66775000	-15802.3904 	-4427.9855  	-11374.4049 	7181.93     	7.96298E-5  	3.20731E-4  	3.48953E-4  	8.82175E-5  	3.00000     	28.0000     	3.00000     	0.64 hours/million states
66780000	-15816.2315 	-4457.8393  	-11358.3922 	6894.11     	7.8597E-5   	2.71559E-4  	4.01145E-4  	1.28454E-4  	6.00000     	27.0000     	5.00000     	0.64 hours/million states
66785000	-15835.8466 	-4463.9776  	-11371.8690 	7131.02     	7.49895E-5  	1.93642E-4  	3.04287E-4  	6.02337E-5  	5.00000     	27.0000     	6.00000     	0.64 hours/million states
66790000	-15809.4799 	-4432.7185  	-11376.7613 	6908.58     	7.40069E-5  	3.42036E-4  	2.86632E-4  	9.3438E-5   	5.00000     	28.0000     	3.00000     	0.64 hours/million states
66795000	-15817.9135 	-4454.3386  	-11363.5749 	6915.55     	8.14236E-5  	3.30946E-4  	4.69358E-4  	1.17421E-4  	5.00000     	25.0000     	5.00000     	0.64 hours/million states
